;amo muchacho trabajo;amor amar sentir;amor vida ángel;blanco color vestir;bueno casa amigo;caballo momento echar;calle niño amigo;capitán caballo vida;claro santo altar;claro tomar pasar;cura pueblo niño;dinero papel nombre;doctor alma libro;grande bueno mundo;griego sultán lleno;jefe político plaza;jefe secretario regidor;juez coronel reo;leer libro carta;luz cielo sol;madre padre familia;muerte pobre mismo;padre anciano amigo;pasar grande voz;pastor pueblo casa;querer bueno casa;querer padre llorar;recibir medio noche;secreto inquisidor tribunal;sor hermano mirar
mx0020_LopezPortillo_PactoDiablo002;0.00038910510000000003;0.0315175097;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.0042801556;0.0276264591;0.00038910510000000003;0.2610894942;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.0704280156;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.0237354086;0.00038910510000000003;0.0237354086;0.00038910510000000003;0.22217898830000002;0.00038910510000000003;0.1715953307;0.0509727626;0.0626459144;0.043190661500000005;0.00038910510000000003
mx0020_LopezPortillo_PactoDiablo001;0.0003558719;0.0074733096;0.0003558719;0.0217081851;0.0466192171;0.0003558719;0.0003558719;0.0110320285;0.0003558719;0.0003558719;0.0110320285;0.24946619220000002;0.0110320285;0.025266903900000002;0.0003558719;0.0359430605;0.0003558719;0.0003558719;0.0003558719;0.0964412811;0.018149466200000002;0.0003558719;0.0003558719;0.42740213520000003;0.0003558719;0.0217081851;0.0039145907;0.0074733096;0.0003558719;0.0003558719
mx0019_Nervo_DonadorAlmas020;0.0150684932;0.1931506849;0.3164383562;0.1109589041;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.0424657534;0.0835616438;0.001369863;0.001369863;0.001369863;0.001369863;0.1794520548;0.0150684932;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.0150684932;0.001369863
mx0019_Nervo_DonadorAlmas019;0.0004608295;0.18479262670000002;0.30000000000000004;0.0235023041;0.0004608295;0.0004608295;0.0004608295;0.0096774194;0.0004608295;0.0004608295;0.0004608295;0.0188940092;0.1525345622;0.08801843320000001;0.0004608295;0.0004608295;0.0004608295;0.0004608295;0.0004608295;0.046543778800000005;0.0050691244000000005;0.0004608295;0.0281105991;0.0373271889;0.0004608295;0.097235023;0.0004608295;0.0004608295;0.0004608295;0.0004608295
mx0019_Nervo_DonadorAlmas018;0.0004149378;0.12074688800000001;0.12074688800000001;0.0004149378;0.0004149378;0.0045643154;0.0128630705;0.0004149378;0.0045643154;0.0004149378;0.0004149378;0.0004149378;0.2867219917;0.0004149378;0.0004149378;0.0004149378;0.0004149378;0.0045643154;0.0004149378;0.1331950207;0.0004149378;0.0460580913;0.0004149378;0.1290456432;0.0419087137;0.058506224100000004;0.0087136929;0.0004149378;0.0211618257;0.0004149378
mx0019_Nervo_DonadorAlmas017;0.0004065041;0.21585365850000002;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0085365854;0.0369918699;0.0004065041;0.0004065041;0.0207317073;0.2849593496;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.13455284550000002;0.0207317073;0.06951219510000001;0.0004065041;0.1264227642;0.0004065041;0.0410569106;0.0004065041;0.0329268293;0.0004065041;0.0004065041
mx0019_Nervo_DonadorAlmas016;0.0004524887;0.0773755656;0.09547511310000001;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0049773756;0.0004524887;0.0004524887;0.4031674208;0.0819004525;0.0185520362;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0185520362;0.0909502262;0.0004524887;0.1950226244;0.0004524887;0.0004524887;0.0049773756;0.0004524887
mx0019_Nervo_DonadorAlmas015;0.00045045050000000003;0.1400900901;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.077027027;0.00045045050000000003;0.00045045050000000003;0.0049549550000000005;0.00045045050000000003;0.0364864865;0.2887387387;0.1355855856;0.013963964;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.031981982;0.00045045050000000003;0.00045045050000000003;0.0094594595;0.00045045050000000003;0.0184684685;0.00045045050000000003;0.0545045045;0.00045045050000000003;0.00045045050000000003;0.1490990991;0.031981982
mx0019_Nervo_DonadorAlmas014;0.0004830918;0.2130434783;0.0004830918;0.0004830918;0.0004830918;0.010144927500000001;0.0004830918;0.010144927500000001;0.0053140097;0.0004830918;0.0004830918;0.0053140097;0.3966183575;0.0004830918;0.0004830918;0.0004830918;0.0004830918;0.0053140097;0.0004830918;0.0053140097;0.0004830918;0.0149758454;0.0149758454;0.07294685990000001;0.0004830918;0.1937198068;0.0004830918;0.043961352700000005;0.0004830918;0.0004830918
mx0019_Nervo_DonadorAlmas013;0.0004784689;0.1392344498;0.11052631580000001;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0674641148;0.0004784689;0.0004784689;0.0052631579;0.2827751196;0.11052631580000001;0.0004784689;0.0004784689;0.0004784689;0.0196172249;0.0004784689;0.0004784689;0.0004784689;0.0052631579;0.024401913900000002;0.053110047800000004;0.0004784689;0.1631578947;0.0004784689;0.0100478469;0.0004784689;0.0004784689
mx0019_Nervo_DonadorAlmas012;0.00043859650000000003;0.00043859650000000003;0.12763157890000001;0.0048245614;0.039912280700000004;0.00043859650000000003;0.0135964912;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.2811403509;0.1100877193;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.1495614035;0.0355263158;0.00043859650000000003;0.0135964912;0.0837719298;0.00043859650000000003;0.1100877193;0.00043859650000000003;0.017982456100000002;0.00043859650000000003;0.0048245614
mx0019_Nervo_DonadorAlmas011;0.0004;0.1724;0.0004;0.0004;0.012400000000000001;0.0004;0.0004;0.0004;0.0524;0.0004;0.0004;0.0004;0.13240000000000002;0.0964;0.0004;0.0004;0.0004;0.0004;0.0004;0.3124;0.0004;0.0524;0.0044;0.0804;0.0004;0.0004;0.0004;0.008400000000000001;0.0004;0.0684
mx0019_Nervo_DonadorAlmas010;0.0004739336;0.0857819905;0.1331753555;0.0004739336;0.0099526066;0.0004739336;0.0099526066;0.0004739336;0.047867298600000004;0.0004739336;0.0004739336;0.0004739336;0.3654028436;0.0620853081;0.0004739336;0.0004739336;0.0004739336;0.0004739336;0.0431279621;0.038388625600000004;0.0004739336;0.0052132701;0.0004739336;0.0194312796;0.0004739336;0.1710900474;0.0004739336;0.0004739336;0.0004739336;0.0004739336
mx0019_Nervo_DonadorAlmas009;0.0004784689;0.11052631580000001;0.1200956938;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.2875598086;0.2779904306;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0004784689;0.0818181818;0.0100478469;0.0196172249;0.0004784689;0.0004784689;0.0004784689;0.0818181818;0.0004784689;0.0004784689;0.0004784689;0.0004784689
mx0019_Nervo_DonadorAlmas008;0.00042735040000000003;0.2055555556;0.0730769231;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.35512820510000004;0.0987179487;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.013247863200000001;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.15;0.00042735040000000003;0.09017094020000001;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.0047008547
mx0019_Nervo_DonadorAlmas007;0.0004424779;0.1951327434;0.0756637168;0.0004424779;0.0004424779;0.0004424779;0.0004424779;0.0004424779;0.0004424779;0.0004424779;0.0004424779;0.0048672566000000006;0.2836283186;0.0004424779;0.0181415929;0.0004424779;0.0004424779;0.0004424779;0.0004424779;0.0137168142;0.0048672566000000006;0.0004424779;0.0004424779;0.1376106195;0.0269911504;0.0889380531;0.0800884956;0.0004424779;0.0004424779;0.0623893805
mx0019_Nervo_DonadorAlmas006;0.000390625;0.070703125;0.000390625;0.035546875000000006;0.000390625;0.004296875;0.004296875;0.012109375;0.055078125000000006;0.000390625;0.012109375;0.016015625000000002;0.180078125;0.109765625;0.000390625;0.004296875;0.000390625;0.000390625;0.055078125000000006;0.039453125000000006;0.000390625;0.000390625;0.012109375;0.109765625;0.000390625;0.121484375;0.000390625;0.000390625;0.047265625000000006;0.105859375
mx0019_Nervo_DonadorAlmas005;0.0049327354;0.0811659193;0.0273542601;0.0004484305;0.0049327354;0.0004484305;0.0049327354;0.0004484305;0.0004484305;0.06322869960000001;0.0004484305;0.0004484305;0.4085201794;0.09461883410000001;0.0004484305;0.0049327354;0.0004484305;0.0004484305;0.0811659193;0.0004484305;0.0004484305;0.031838565;0.0004484305;0.1260089686;0.0004484305;0.0497757848;0.0004484305;0.0004484305;0.0094170404;0.0004484305
mx0019_Nervo_DonadorAlmas004;0.0005;0.2505;0.0005;0.0055000000000000005;0.0005;0.0005;0.0005;0.0005;0.0005;0.0005;0.0005;0.0005;0.2755;0.1105;0.0005;0.0005;0.0005;0.0005;0.035500000000000004;0.0055000000000000005;0.0005;0.0005;0.0005;0.1705;0.0005;0.1105;0.0005;0.0005;0.0005;0.025500000000000002
mx0019_Nervo_DonadorAlmas003;0.0049549550000000005;0.045495495500000004;0.031981982;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.0049549550000000005;0.00045045050000000003;0.0094594595;0.00045045050000000003;0.05;0.4148648649;0.05;0.0184684685;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.013963964;0.0545045045;0.00045045050000000003;0.00045045050000000003;0.00045045050000000003;0.0905405405;0.00045045050000000003;0.1986486486;0.00045045050000000003;0.0049549550000000005;0.00045045050000000003;0.00045045050000000003
mx0019_Nervo_DonadorAlmas002;0.00045662100000000005;0.0324200913;0.0415525114;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.0050228311;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.30639269410000003;0.1557077626;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.0187214612;0.00045662100000000005;0.0050228311;0.00045662100000000005;0.12831050230000002;0.00045662100000000005;0.297260274;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005
mx0019_Nervo_DonadorAlmas001;0.00042735040000000003;0.1799145299;0.0346153846;0.0175213675;0.0474358974;0.00042735040000000003;0.00042735040000000003;0.0346153846;0.00042735040000000003;0.0047008547;0.013247863200000001;0.0474358974;0.2782051282;0.026068376100000002;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.06452991450000001;0.09444444440000001;0.00042735040000000003;0.00042735040000000003;0.00042735040000000003;0.0688034188;0.00042735040000000003;0.051709401700000004;0.00042735040000000003;0.008974359000000001;0.0217948718;0.00042735040000000003
mx0018_Negrete_MemoriasPaulina014;0.0277272727;0.1731818182;0.0140909091;0.005;0.0186363636;0.0004545455;0.0004545455;0.0004545455;0.0186363636;0.0731818182;0.0004545455;0.0686363636;0.0004545455;0.1277272727;0.0322727273;0.0004545455;0.0004545455;0.0322727273;0.0322727273;0.0004545455;0.0004545455;0.0095454545;0.0004545455;0.1504545455;0.0004545455;0.055;0.0004545455;0.1504545455;0.005;0.0004545455
mx0018_Negrete_MemoriasPaulina013;0.004545454500000001;0.1574380165;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.00041322310000000003;0.0665289256;0.004545454500000001;0.0128099174;0.004545454500000001;0.0541322314;0.0417355372;0.00041322310000000003;0.1904958678;0.0169421488;0.004545454500000001;0.00041322310000000003;0.00041322310000000003;0.029338843000000003;0.00041322310000000003;0.0582644628;0.00041322310000000003;0.00041322310000000003;0.0995867769;0.004545454500000001;0.14917355370000002;0.00041322310000000003;0.0954545455;0.00041322310000000003;0.00041322310000000003
mx0018_Negrete_MemoriasPaulina012;0.0085365854;0.0410569106;0.08170731710000001;0.0004065041;0.0004065041;0.0004065041;0.0044715447;0.0004065041;0.0004065041;0.0044715447;0.0004065041;0.0898373984;0.0004065041;0.1670731707;0.0004065041;0.0166666667;0.0004065041;0.0004065041;0.0613821138;0.0369918699;0.0207317073;0.0004065041;0.0004065041;0.1020325203;0.0004065041;0.1995934959;0.012601626000000001;0.12235772360000001;0.024796748;0.0004065041
mx0018_Negrete_MemoriasPaulina011;0.0004065041;0.0979674797;0.024796748;0.049186991900000004;0.0451219512;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.106097561;0.0004065041;0.0044715447;0.0004065041;0.2199186992;0.024796748;0.0004065041;0.012601626000000001;0.0044715447;0.0004065041;0.012601626000000001;0.0004065041;0.0004065041;0.0004065041;0.093902439;0.0004065041;0.12235772360000001;0.0004065041;0.1426829268;0.0329268293;0.0004065041
mx0018_Negrete_MemoriasPaulina010;0.0003508772;0.1371929825;0.1021052632;0.0073684211000000005;0.0003508772;0.0003508772;0.0003508772;0.0249122807;0.0845614035;0.021403508800000002;0.0003508772;0.0564912281;0.0003508772;0.0950877193;0.0003508772;0.0003508772;0.0038596491;0.0003508772;0.0389473684;0.0003508772;0.0178947368;0.0003508772;0.0003508772;0.1547368421;0.0003508772;0.14070175440000002;0.0003508772;0.1021052632;0.0073684211000000005;0.0003508772
mx0018_Negrete_MemoriasPaulina009;0.0384030418;0.1258555133;0.0954372624;0.0954372624;0.0003802281;0.0003802281;0.015589353600000001;0.0003802281;0.061216730000000004;0.0003802281;0.0003802281;0.0422053232;0.0041825095;0.1600760456;0.0003802281;0.0003802281;0.0003802281;0.0117870722;0.0498098859;0.0079847909;0.0003802281;0.0079847909;0.0003802281;0.1410646388;0.0003802281;0.0003802281;0.0003802281;0.08783269960000001;0.0498098859;0.0003802281
mx0018_Negrete_MemoriasPaulina008;0.0003703704;0.03;0.0707407407;0.08185185190000001;0.0522222222;0.0262962963;0.0077777778;0.0003703704;0.0262962963;0.0262962963;0.0003703704;0.0633333333;0.0485185185;0.2262962963;0.0114814815;0.0040740741;0.0003703704;0.0003703704;0.0448148148;0.1077777778;0.0003703704;0.0003703704;0.0040740741;0.0003703704;0.0003703704;0.1040740741;0.0003703704;0.0411111111;0.015185185200000001;0.0040740741
mx0018_Negrete_MemoriasPaulina007;0.012916666700000001;0.1879166667;0.0004166667;0.07541666670000001;0.0004166667;0.0004166667;0.0254166667;0.00875;0.03375;0.037916666700000004;0.0004166667;0.037916666700000004;0.0004166667;0.2420833333;0.0004166667;0.00875;0.00875;0.0045833333;0.0670833333;0.0004166667;0.042083333300000005;0.012916666700000001;0.0004166667;0.07541666670000001;0.0170833333;0.012916666700000001;0.0170833333;0.0670833333;0.0004166667;0.0004166667
mx0018_Negrete_MemoriasPaulina006;0.00039215690000000004;0.16509803920000002;0.0160784314;0.00039215690000000004;0.0121568627;0.00039215690000000004;0.0082352941;0.0043137255;0.0474509804;0.0082352941;0.0160784314;0.00039215690000000004;0.00039215690000000004;0.33372549020000003;0.023921568600000002;0.0082352941;0.0043137255;0.0043137255;0.1023529412;0.0121568627;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.0317647059;0.00039215690000000004;0.1376470588;0.00039215690000000004;0.051372549;0.0082352941;0.00039215690000000004
mx0018_Negrete_MemoriasPaulina005;0.00037878790000000004;0.3223484848;0.00037878790000000004;0.0041666667;0.0079545455;0.00037878790000000004;0.00037878790000000004;0.0041666667;0.00037878790000000004;0.0685606061;0.00037878790000000004;0.0268939394;0.0193181818;0.1784090909;0.0117424242;0.00037878790000000004;0.00037878790000000004;0.00037878790000000004;0.00037878790000000004;0.00037878790000000004;0.00037878790000000004;0.030681818200000002;0.00037878790000000004;0.0496212121;0.00037878790000000004;0.00037878790000000004;0.0117424242;0.2503787879;0.0079545455;0.00037878790000000004
mx0018_Negrete_MemoriasPaulina004;0.00039682540000000004;0.1035714286;0.00039682540000000004;0.0718253968;0.0123015873;0.0083333333;0.00039682540000000004;0.048015873;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.0162698413;0.0400793651;0.1591269841;0.028174603200000002;0.0043650794;0.00039682540000000004;0.0202380952;0.044047619;0.00039682540000000004;0.00039682540000000004;0.0043650794;0.0242063492;0.0797619048;0.0202380952;0.1591269841;0.00039682540000000004;0.1511904762;0.00039682540000000004;0.00039682540000000004
mx0018_Negrete_MemoriasPaulina003;0.00041152260000000004;0.0703703704;0.00041152260000000004;0.13621399180000002;0.0497942387;0.00041152260000000004;0.0744855967;0.00041152260000000004;0.00041152260000000004;0.078600823;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.1814814815;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.033333333300000004;0.00041152260000000004;0.029218107;0.00041152260000000004;0.00041152260000000004;0.033333333300000004;0.033333333300000004;0.16913580250000002;0.00041152260000000004;0.0703703704;0.033333333300000004;0.00041152260000000004
mx0018_Negrete_MemoriasPaulina002;0.0003649635;0.022262773700000002;0.0003649635;0.0003649635;0.0186131387;0.051459854000000006;0.0259124088;0.051459854000000006;0.0149635036;0.0770072993;0.0076642336000000005;0.0551094891;0.0003649635;0.1791970803;0.051459854000000006;0.0003649635;0.0076642336000000005;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0405109489;0.0003649635;0.1937956204;0.0003649635;0.12080291970000001;0.0003649635;0.06970802920000001;0.0003649635;0.0076642336000000005
mx0018_Negrete_MemoriasPaulina001;0.0076363636;0.10218181820000001;0.029454545500000002;0.0076363636;0.0149090909;0.0003636364;0.0003636364;0.0003636364;0.0003636364;0.004;0.0003636364;0.0185454545;0.0112727273;0.2185454545;0.0149090909;0.004;0.0076363636;0.0003636364;0.0549090909;0.004;0.0330909091;0.0221818182;0.0003636364;0.0949090909;0.0003636364;0.10581818180000001;0.0003636364;0.20400000000000001;0.0367272727;0.0003636364
mx0017_PeonContreras_Veleidosa019;0.0013888889;0.1541666667;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0291666667;0.0013888889;0.0569444444;0.0013888889;0.0013888889;0.0013888889;0.0291666667;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.2652777778;0.0013888889;0.0013888889;0.07083333330000001;0.07083333330000001;0.2097222222;0.0013888889;0.0430555556;0.0013888889;0.0013888889;0.0291666667;0.015277777800000001
mx0017_PeonContreras_Veleidosa018;0.0137777778;0.22266666670000002;0.0137777778;0.036000000000000004;0.00044444440000000003;0.00044444440000000003;0.0271111111;0.00044444440000000003;0.00044444440000000003;0.018222222200000002;0.00044444440000000003;0.0093333333;0.0048888889;0.0048888889;0.0048888889;0.00044444440000000003;0.00044444440000000003;0.00044444440000000003;0.1737777778;0.0137777778;0.018222222200000002;0.0093333333;0.00044444440000000003;0.24933333330000002;0.0048888889;0.1337777778;0.0315555556;0.00044444440000000003;0.0048888889;0.00044444440000000003
